,id,genre_ids,name
18875,1016279,10749,Romance
18876,678282,10749,Romance
18877,154060,37,Western
18878,1362315,53,Thriller
18879,992827,10749,Romance
18880,1004860,35,Comedy
18881,1004860,18,Drama
18882,65889,35,Comedy
18883,65889,10749,Romance
18884,65889,18,Drama
18885,1036619,35,Comedy
18886,1036619,18,Drama
18887,38151,35,Comedy
18888,38151,10749,Romance
18889,48162,18,Drama
18890,17317,80,Crime
18891,17317,28,Action
18892,17317,53,Thriller
18893,1182487,28,Action
18894,1182487,35,Comedy
18895,605051,18,Drama
18896,605051,10751,Family
18897,1290821,28,Action
18898,1290821,80,Crime
18899,1290821,53,Thriller
18900,1146210,35,Comedy
18901,1146210,9648,Mystery
18902,1146210,53,Thriller
18903,48419,99,Documentary
18904,185285,28,Action
18905,185285,18,Drama
18906,794724,18,Drama
18907,7364,28,Action
18908,7364,12,Adventure
18909,7364,35,Comedy
18910,7364,18,Drama
18911,7364,9648,Mystery
18912,980173,27,Horror
18913,471048,99,Documentary
18914,353058,27,Horror
18915,353058,53,Thriller
18916,793,9648,Mystery
18917,793,53,Thriller
18918,793,80,Crime
18919,793,18,Drama
18920,1536453,,
18921,10236,18,Drama
18922,10236,10749,Romance
18923,1552177,,
18924,41469,35,Comedy
18925,41469,18,Drama
18926,41469,10749,Romance
18927,1001245,18,Drama
18928,455839,878,Science Fiction
18929,455839,12,Adventure
18930,784914,,
18931,737795,10749,Romance
18932,737795,10770,TV Movie
18933,737795,35,Comedy
18934,737795,18,Drama
18935,1242526,18,Drama
18936,1076487,28,Action
18937,1076487,10752,War
18938,1076487,18,Drama
18939,290504,99,Documentary
18940,363256,99,Documentary
18941,44306,12,Adventure
18942,44306,18,Drama
18943,1167830,10402,Music
18944,815756,35,Comedy
18945,1534953,80,Crime
18946,794960,14,Fantasy
18947,794960,27,Horror
18948,794960,53,Thriller
18949,794960,10770,TV Movie
18950,574939,18,Drama
18951,1490989,35,Comedy
18952,11055,28,Action
18953,11055,35,Comedy
18954,11055,80,Crime
18955,11055,18,Drama
18956,27434,18,Drama
18957,27434,28,Action
18958,27434,53,Thriller
18959,27434,9648,Mystery
18960,442542,37,Western
18961,15435,35,Comedy
18962,15435,18,Drama
18963,15435,10749,Romance
18964,699,12,Adventure
18965,699,28,Action
18966,699,53,Thriller
18967,753450,35,Comedy
18968,1128752,18,Drama
18969,1128752,14,Fantasy
18970,100314,27,Horror
18971,100314,9648,Mystery
18972,1554790,18,Drama
18973,1554790,36,History
18974,1389646,35,Comedy
18975,1389646,27,Horror
18976,257570,99,Documentary
18977,257570,10402,Music
18978,300552,18,Drama
18979,1354460,35,Comedy
18980,36536,10751,Family
18981,36536,35,Comedy
18982,36536,12,Adventure
18983,36536,10402,Music
18984,1363021,27,Horror
18985,365569,18,Drama
18986,365569,10770,TV Movie
18987,177639,12,Adventure
18988,177639,18,Drama
18989,169818,36,History
18990,169818,12,Adventure
18991,169818,18,Drama
18992,23333,18,Drama
18993,447804,18,Drama
18994,108890,27,Horror
18995,654566,18,Drama
18996,694272,99,Documentary
18997,669928,99,Documentary
18998,223582,80,Crime
18999,241750,37,Western
19000,134429,12,Adventure
19001,134429,14,Fantasy
19002,134429,37,Western
19003,649409,80,Crime
19004,649409,53,Thriller
19005,564457,10402,Music
19006,564457,36,History
19007,564457,18,Drama
19008,300236,27,Horror
19009,17696,10402,Music
19010,17696,35,Comedy
19011,17696,80,Crime
19012,1033320,99,Documentary
19013,1033320,27,Horror
19014,45551,80,Crime
19015,45551,27,Horror
19016,45551,53,Thriller
19017,948991,99,Documentary
19018,769078,35,Comedy
19019,769078,80,Crime
19020,769078,53,Thriller
19021,225086,16,Animation
19022,225086,35,Comedy
19023,225086,18,Drama
19024,225086,14,Fantasy
19025,225086,10749,Romance
19026,11397,35,Comedy
19027,37702,28,Action
19028,37702,12,Adventure
19029,37702,35,Comedy
19030,11878,18,Drama
19031,11878,53,Thriller
19032,76123,10751,Family
19033,76123,16,Animation
19034,152742,18,Drama
19035,152742,10749,Romance
19036,152742,80,Crime
19037,660360,10752,War
19038,660360,28,Action
19039,660360,36,History
19040,660360,18,Drama
19041,294644,99,Documentary
19042,294644,36,History
19043,294644,10752,War
19044,1109207,35,Comedy
19045,1109207,10751,Family
19046,1109207,16,Animation
19047,1109207,12,Adventure
19048,97225,18,Drama
19049,97225,10752,War
19050,97225,12,Adventure
19051,372531,,
19052,532213,18,Drama
19053,9304,35,Comedy
19054,9304,14,Fantasy
19055,9304,878,Science Fiction
19056,9304,10749,Romance
19057,303005,27,Horror
19058,1517722,,
19059,70532,35,Comedy
19060,1556303,,
19061,994386,18,Drama
19062,994386,10749,Romance
19063,994386,35,Comedy
19064,25623,35,Comedy
19065,25623,14,Fantasy
19066,25623,27,Horror
19067,83779,18,Drama
19068,83779,10752,War
19069,664675,12,Adventure
19070,664675,18,Drama
19071,1158774,99,Documentary
19072,736526,14,Fantasy
19073,736526,28,Action
19074,736526,12,Adventure
19075,26359,35,Comedy
19076,1272266,35,Comedy
19077,1272266,10749,Romance
19078,255615,18,Drama
19079,255615,14,Fantasy
19080,132759,35,Comedy
19081,132759,18,Drama
19082,69798,35,Comedy
19083,900409,18,Drama
19084,900409,53,Thriller
19085,900409,28,Action
19086,900409,12,Adventure
19087,418217,35,Comedy
19088,418217,36,History
19089,79,18,Drama
19090,79,12,Adventure
19091,79,28,Action
19092,79,36,History
19093,996541,10749,Romance
19094,996541,18,Drama
19095,728949,35,Comedy
19096,728949,27,Horror
19097,126077,14,Fantasy
19098,126077,878,Science Fiction
19099,126077,10752,War
19100,758875,18,Drama
19101,172620,37,Western
19102,172620,35,Comedy
19103,172620,27,Horror
19104,172620,10402,Music
19105,172620,14,Fantasy
19106,172620,18,Drama
19107,10958,18,Drama
19108,10958,53,Thriller
19109,10958,10770,TV Movie
19110,157807,18,Drama
19111,2155,53,Thriller
19112,2155,28,Action
19113,2155,80,Crime
19114,1185168,35,Comedy
19115,820530,16,Animation
19116,820530,18,Drama
19117,820530,35,Comedy
19118,820530,10749,Romance
19119,947424,,
19120,621632,10402,Music
19121,71384,10402,Music
19122,18360,12,Adventure
19123,18360,14,Fantasy
19124,18360,28,Action
19125,18360,35,Comedy
19126,18360,10751,Family
19127,1432111,10770,TV Movie
19128,1432111,35,Comedy
19129,1432111,10749,Romance
19130,1158996,18,Drama
19131,149871,16,Animation
19132,149871,18,Drama
19133,149871,14,Fantasy
19134,117004,80,Crime
19135,117004,18,Drama
19136,117004,53,Thriller
19137,4543,35,Comedy
19138,48624,16,Animation
19139,48624,28,Action
19140,48624,27,Horror
19141,48624,14,Fantasy
19142,1161453,,
19143,144253,10751,Family
19144,144253,18,Drama
19145,144253,10770,TV Movie
19146,85446,10402,Music
19147,85446,18,Drama
19148,85446,10749,Romance
19149,15855,27,Horror
19150,15855,10749,Romance
19151,1197852,80,Crime
19152,1197852,18,Drama
19153,1197852,53,Thriller
19154,1197852,10770,TV Movie
19155,379220,35,Comedy
19156,10949,18,Drama
19157,10949,12,Adventure
19158,10949,80,Crime
19159,10949,35,Comedy
19160,1391153,27,Horror
19161,1391153,53,Thriller
19162,290769,10770,TV Movie
19163,290769,18,Drama
19164,290769,53,Thriller
19165,44244,35,Comedy
19166,44244,10402,Music
19167,44244,10770,TV Movie
19168,1441290,,
19169,14298,35,Comedy
19170,14298,18,Drama
19171,261414,35,Comedy
19172,261414,10770,TV Movie
19173,1229202,99,Documentary
19174,491854,28,Action
19175,491854,878,Science Fiction
19176,1093966,28,Action
19177,1093966,80,Crime
19178,1093966,18,Drama
19179,325516,35,Comedy
19180,325516,12,Adventure
19181,96909,10770,TV Movie
19182,96909,53,Thriller
19183,96909,35,Comedy
19184,96909,27,Horror
19185,541482,53,Thriller
19186,541482,10770,TV Movie
19187,541482,18,Drama
19188,32713,18,Drama
19189,32713,10751,Family
19190,225574,28,Action
19191,225574,53,Thriller
19192,225574,9648,Mystery
19193,6522,35,Comedy
19194,6522,80,Crime
19195,1533067,18,Drama
19196,608632,80,Crime
19197,380754,28,Action
19198,380754,80,Crime
19199,380754,53,Thriller
19200,210627,80,Crime
19201,210627,18,Drama
19202,1058699,99,Documentary
19203,1055676,10751,Family
19204,1055676,12,Adventure
19205,1055676,16,Animation
19206,661227,28,Action
19207,785398,18,Drama
19208,785398,12,Adventure
19209,100626,18,Drama
19210,100626,10770,TV Movie
19211,173887,,
19212,379891,16,Animation
19213,379891,18,Drama
19214,32243,10770,TV Movie
19215,32243,28,Action
19216,32243,53,Thriller
19217,32243,80,Crime
19218,54782,28,Action
19219,54782,18,Drama
19220,54782,80,Crime
19221,54782,53,Thriller
19222,246206,28,Action
19223,246206,12,Adventure
19224,246206,27,Horror
19225,246206,878,Science Fiction
19226,246206,14,Fantasy
19227,446493,10770,TV Movie
19228,446493,10749,Romance
19229,23627,10402,Music
19230,23627,35,Comedy
19231,23627,10749,Romance
19232,1132835,18,Drama
19233,1132835,27,Horror
19234,1357673,10402,Music
19235,102184,16,Animation
19236,102184,35,Comedy
19237,1084605,53,Thriller
19238,1084605,10770,TV Movie
19239,892515,35,Comedy
19240,892515,80,Crime
19241,892515,18,Drama
19242,892515,10749,Romance
19243,82654,27,Horror
19244,82654,35,Comedy
19245,82654,10749,Romance
19246,10331,27,Horror
19247,10331,53,Thriller
19248,273169,35,Comedy
19249,1878,12,Adventure
19250,1878,18,Drama
19251,1878,35,Comedy
19252,1462841,18,Drama
19253,1462841,10402,Music
19254,1138565,,
19255,40732,18,Drama
19256,40732,36,History
19257,210910,27,Horror
19258,210910,878,Science Fiction
19259,1037372,35,Comedy
19260,1037372,10749,Romance
19261,99612,18,Drama
19262,99612,10749,Romance
19263,99612,14,Fantasy
19264,1361854,35,Comedy
19265,316269,53,Thriller
19266,316269,878,Science Fiction
19267,316269,28,Action
19268,1380572,99,Documentary
19269,1380572,10752,War
19270,11348,27,Horror
19271,11348,53,Thriller
19272,11348,9648,Mystery
19273,898308,35,Comedy
19274,898308,14,Fantasy
19275,898308,18,Drama
19276,354194,35,Comedy
19277,354194,10402,Music
19278,192141,53,Thriller
19279,192141,28,Action
19280,894803,36,History
19281,894803,10749,Romance
19282,894803,18,Drama
19283,532787,18,Drama
19284,532787,878,Science Fiction
19285,46829,35,Comedy
19286,46829,18,Drama
19287,7459,10751,Family
19288,7459,28,Action
19289,7459,12,Adventure
19290,7459,35,Comedy
19291,1555823,10751,Family
19292,1555823,18,Drama
19293,612387,99,Documentary
19294,612387,36,History
19295,39207,16,Animation
19296,39207,28,Action
19297,39207,80,Crime
19298,39207,9648,Mystery
19299,236532,16,Animation
19300,1386280,18,Drama
19301,1576,27,Horror
19302,1576,28,Action
19303,1576,878,Science Fiction
19304,1136585,99,Documentary
19305,68833,18,Drama
19306,336845,18,Drama
19307,336845,80,Crime
19308,336845,10770,TV Movie
19309,9718,35,Comedy
19310,40391,28,Action
19311,40391,53,Thriller
19312,561640,10402,Music
19313,67952,35,Comedy
19314,885366,35,Comedy
19315,22779,16,Animation
19316,22779,10752,War
19317,22779,99,Documentary
19318,354859,36,History
19319,354859,10749,Romance
19320,354859,18,Drama
19321,12837,10751,Family
19322,12837,12,Adventure
19323,12837,18,Drama
19324,8284,80,Crime
19325,8284,18,Drama
19326,8284,9648,Mystery
19327,8284,53,Thriller
19328,27465,80,Crime
19329,27465,35,Comedy
19330,27465,9648,Mystery
19331,1941,18,Drama
19332,1941,10752,War
19333,18472,28,Action
19334,18472,12,Adventure
19335,18472,53,Thriller
19336,15802,18,Drama
19337,459928,53,Thriller
19338,689385,35,Comedy
19339,689385,878,Science Fiction
19340,519600,35,Comedy
19341,519600,10402,Music
19342,519600,10770,TV Movie
19343,117325,35,Comedy
19344,117325,10770,TV Movie
19345,41965,18,Drama
19346,41965,14,Fantasy
19347,41965,27,Horror
19348,11387,12,Adventure
19349,11387,18,Drama
19350,11387,10749,Romance
19351,373786,18,Drama
19352,373786,27,Horror
19353,373786,53,Thriller
19354,392682,99,Documentary
19355,1450623,18,Drama
19356,1450623,10749,Romance
19357,483456,16,Animation
19358,483456,36,History
19359,483456,28,Action
19360,483456,18,Drama
19361,483456,14,Fantasy
19362,483456,10749,Romance
19363,20663,80,Crime
19364,20663,9648,Mystery
19365,1550861,18,Drama
19366,1071912,99,Documentary
19367,132927,28,Action
19368,132927,35,Comedy
19369,132927,10770,TV Movie
19370,1310507,10749,Romance
19371,158,35,Comedy
19372,158,80,Crime
19373,821133,35,Comedy
19374,821133,14,Fantasy
19375,821133,10749,Romance
19376,631056,18,Drama
19377,541560,27,Horror
19378,541560,9648,Mystery
19379,541560,37,Western
19380,38524,10749,Romance
19381,38524,18,Drama
19382,38524,35,Comedy
19383,385841,35,Comedy
19384,72752,99,Documentary
19385,476549,10751,Family
19386,476549,14,Fantasy
19387,476549,10770,TV Movie
19388,392615,10752,War
19389,392615,18,Drama
19390,1221451,18,Drama
19391,1221451,53,Thriller
19392,67396,28,Action
19393,67396,53,Thriller
19394,220590,18,Drama
19395,28764,16,Animation
19396,28764,80,Crime
19397,28764,9648,Mystery
19398,28764,53,Thriller
19399,16808,10751,Family
19400,16808,16,Animation
19401,16808,28,Action
19402,16808,12,Adventure
19403,16808,14,Fantasy
19404,16808,878,Science Fiction
19405,654028,10751,Family
19406,654028,14,Fantasy
19407,654028,12,Adventure
19408,654028,35,Comedy
19409,27629,35,Comedy
19410,27629,10402,Music
19411,27629,10749,Romance
19412,17813,35,Comedy
19413,17813,10749,Romance
19414,483544,35,Comedy
19415,1465782,35,Comedy
19416,132608,18,Drama
19417,132608,35,Comedy
19418,9730,27,Horror
19419,9730,53,Thriller
19420,14686,27,Horror
19421,14686,53,Thriller
19422,14686,14,Fantasy
19423,793149,28,Action
19424,793149,12,Adventure
19425,793149,14,Fantasy
19426,793149,878,Science Fiction
19427,399280,35,Comedy
19428,399280,18,Drama
19429,269509,16,Animation
19430,269509,35,Comedy
19431,269509,10751,Family
19432,269509,14,Fantasy
19433,37211,16,Animation
19434,37211,10751,Family
19435,37211,10770,TV Movie
19436,37211,9648,Mystery
19437,37211,35,Comedy
19438,9463,16,Animation
19439,9463,14,Fantasy
19440,9463,27,Horror
19441,430633,18,Drama
19442,430633,12,Adventure
19443,195389,27,Horror
19444,195389,53,Thriller
19445,162540,18,Drama
19446,162540,10752,War
19447,979129,12,Adventure
19448,809208,99,Documentary
19449,809208,10402,Music
19450,911720,28,Action
19451,616827,10749,Romance
19452,616827,35,Comedy
19453,616827,18,Drama
19454,1390550,10770,TV Movie
19455,676621,9648,Mystery
19456,676621,10770,TV Movie
19457,421386,35,Comedy
19458,1082461,,
19459,83500,35,Comedy
19460,83500,10749,Romance
19461,583345,99,Documentary
19462,1211188,10752,War
19463,1211188,18,Drama
19464,266249,35,Comedy
19465,266249,10402,Music
19466,316252,18,Drama
19467,316252,80,Crime
19468,269087,18,Drama
19469,581852,35,Comedy
19470,581852,10749,Romance
19471,98425,10402,Music
19472,98425,99,Documentary
19473,33194,18,Drama
19474,912478,16,Animation
19475,598826,80,Crime
19476,598826,18,Drama
19477,598826,36,History
19478,1170966,10751,Family
19479,512895,10751,Family
19480,512895,10749,Romance
19481,512895,35,Comedy
19482,10841,18,Drama
19483,10841,36,History
19484,10841,10752,War
19485,26819,10402,Music
19486,493458,,
19487,19064,35,Comedy
19488,19064,27,Horror
19489,19064,10749,Romance
19490,7857,35,Comedy
19491,7857,18,Drama
19492,823919,16,Animation
19493,653340,27,Horror
19494,506460,9648,Mystery
19495,506460,10770,TV Movie
19496,74128,99,Documentary
19497,1047041,16,Animation
19498,1047041,28,Action
19499,1047041,80,Crime
19500,1047041,9648,Mystery
19501,11565,35,Comedy
19502,11565,80,Crime
19503,132619,10402,Music
19504,1145722,99,Documentary
19505,1504379,12,Adventure
19506,1504379,10752,War
19507,239858,37,Western
19508,25900,53,Thriller
19509,25900,80,Crime
19510,522518,10751,Family
19511,522518,12,Adventure
19512,522518,18,Drama
19513,18896,35,Comedy
19514,18896,18,Drama
19515,18896,10749,Romance
19516,253451,28,Action
19517,253451,12,Adventure
19518,253451,80,Crime
19519,253451,35,Comedy
19520,436229,35,Comedy
19521,48645,18,Drama
19522,48645,10402,Music
19523,48645,10749,Romance
19524,5203,18,Drama
19525,5203,10749,Romance
19526,1284004,16,Animation
19527,1284004,35,Comedy
19528,592364,18,Drama
19529,327317,18,Drama
19530,319665,37,Western
19531,574656,27,Horror
19532,203934,28,Action
19533,179267,35,Comedy
19534,179267,16,Animation
19535,27958,80,Crime
19536,27958,9648,Mystery
19537,27958,53,Thriller
19538,1781,99,Documentary
19539,385586,18,Drama
19540,385586,53,Thriller
19541,1196718,18,Drama
19542,883815,18,Drama
19543,883815,10749,Romance
19544,453400,18,Drama
19545,629993,99,Documentary
19546,256770,10770,TV Movie
19547,256770,18,Drama
19548,256770,80,Crime
19549,9424,9648,Mystery
19550,9424,27,Horror
19551,9424,878,Science Fiction
19552,819886,99,Documentary
19553,819886,10770,TV Movie
19554,536337,18,Drama
19555,536337,80,Crime
19556,536337,9648,Mystery
19557,536337,53,Thriller
19558,263335,18,Drama
19559,243187,99,Documentary
19560,71685,10751,Family
19561,71685,16,Animation
19562,59292,28,Action
19563,59292,80,Crime
19564,59292,18,Drama
19565,59292,53,Thriller
19566,521564,16,Animation
19567,24153,18,Drama
19568,24153,10402,Music
19569,331743,99,Documentary
19570,1273189,14,Fantasy
19571,1273189,27,Horror
19572,617064,18,Drama
19573,409970,99,Documentary
19574,1452627,,
19575,962074,28,Action
19576,962074,10752,War
19577,49526,80,Crime
19578,49526,28,Action
19579,49526,53,Thriller
19580,28993,10751,Family
19581,28993,35,Comedy
19582,28993,10402,Music
19583,505379,10749,Romance
19584,505379,18,Drama
19585,505379,9648,Mystery
19586,505379,53,Thriller
19587,70876,18,Drama
19588,20312,12,Adventure
19589,20312,35,Comedy
19590,20312,14,Fantasy
19591,20312,18,Drama
19592,425271,18,Drama
19593,425271,28,Action
19594,1327819,10751,Family
19595,1327819,35,Comedy
19596,1327819,16,Animation
19597,1327819,878,Science Fiction
19598,813311,,
19599,333669,28,Action
19600,38312,35,Comedy
19601,1209019,9648,Mystery
19602,1209019,10770,TV Movie
19603,1209019,18,Drama
19604,987034,,
19605,648454,99,Documentary
19606,239738,37,Western
19607,1009705,99,Documentary
19608,1009705,27,Horror
19609,297003,18,Drama
19610,297003,27,Horror
19611,72238,18,Drama
19612,72238,10770,TV Movie
19613,26331,80,Crime
19614,26331,18,Drama
19615,26331,9648,Mystery
19616,26331,53,Thriller
19617,626393,10751,Family
19618,626393,28,Action
19619,324143,18,Drama
19620,1046090,80,Crime
19621,1046090,18,Drama
19622,1046090,53,Thriller
19623,949980,18,Drama
19624,241554,28,Action
19625,241554,80,Crime
19626,241554,53,Thriller
19627,71181,28,Action
19628,71181,18,Drama
19629,71181,53,Thriller
19630,71181,27,Horror
19631,442384,99,Documentary
19632,188870,35,Comedy
19633,188870,18,Drama
19634,188870,10749,Romance
19635,90,35,Comedy
19636,90,80,Crime
19637,90,28,Action
19638,87169,18,Drama
19639,1154598,16,Animation
19640,1154598,28,Action
19641,1154598,10751,Family
19642,433832,99,Documentary
19643,368726,,
19644,1187619,53,Thriller
19645,1187619,27,Horror
19646,854117,99,Documentary
19647,541105,37,Western
19648,22536,18,Drama
19649,22536,27,Horror
19650,22536,53,Thriller
19651,488397,10751,Family
19652,488397,16,Animation
19653,488397,12,Adventure
19654,488397,35,Comedy
19655,88941,28,Action
19656,88941,80,Crime
19657,88941,27,Horror
19658,972094,18,Drama
19659,14784,12,Adventure
19660,14784,14,Fantasy
19661,14784,18,Drama
19662,1277995,99,Documentary
19663,1119099,35,Comedy
19664,1119099,18,Drama
19665,481409,99,Documentary
19666,10586,12,Adventure
19667,10586,53,Thriller
19668,10586,36,History
19669,412754,35,Comedy
19670,1455383,35,Comedy
19671,1455383,27,Horror
19672,1302865,80,Crime
19673,1302865,18,Drama
19674,1302865,10770,TV Movie
19675,1104390,27,Horror
19676,479700,53,Thriller
19677,479700,27,Horror
19678,479700,9648,Mystery
19679,1550310,10749,Romance
19680,1550310,35,Comedy
19681,345287,27,Horror
19682,345287,10752,War
19683,345287,28,Action
19684,345287,53,Thriller
19685,10131,27,Horror
19686,10131,53,Thriller
19687,509520,35,Comedy
19688,405095,35,Comedy
19689,44526,18,Drama
19690,40343,27,Horror
19691,40343,53,Thriller
19692,116440,16,Animation
19693,116440,18,Drama
19694,116440,10751,Family
19695,116440,35,Comedy
19696,467330,28,Action
19697,123889,18,Drama
19698,104969,80,Crime
19699,104969,18,Drama
19700,104969,53,Thriller
19701,258137,37,Western
19702,1085247,18,Drama
19703,1085247,53,Thriller
19704,1085247,12,Adventure
19705,100380,80,Crime
19706,100380,18,Drama
19707,100380,53,Thriller
19708,171823,16,Animation
19709,171823,28,Action
19710,171823,27,Horror
19711,171823,878,Science Fiction
19712,453274,18,Drama
19713,741126,18,Drama
19714,1068829,18,Drama
19715,1068829,35,Comedy
19716,12569,35,Comedy
19717,1308374,99,Documentary
19718,170687,16,Animation
19719,170687,35,Comedy
19720,170687,10751,Family
19721,170687,14,Fantasy
19722,247880,10770,TV Movie
19723,247880,35,Comedy
19724,247880,18,Drama
19725,369987,80,Crime
19726,369987,10749,Romance
19727,125510,16,Animation
19728,125510,12,Adventure
19729,125510,35,Comedy
19730,125510,14,Fantasy
19731,40175,35,Comedy
19732,770492,28,Action
19733,770492,80,Crime
19734,135858,18,Drama
19735,135858,12,Adventure
19736,135858,14,Fantasy
19737,7326,35,Comedy
19738,7326,18,Drama
19739,7326,10749,Romance
19740,528033,99,Documentary
19741,727782,18,Drama
19742,727782,10749,Romance
19743,8583,18,Drama
19744,8583,10749,Romance
19745,959098,12,Adventure
19746,959098,10751,Family
19747,941819,,
19748,415756,,
19749,39937,35,Comedy
19750,39937,18,Drama
19751,424634,35,Comedy
19752,424634,18,Drama
19753,142506,10402,Music
19754,672470,18,Drama
19755,1419570,18,Drama
19756,595143,35,Comedy
19757,595143,18,Drama
19758,595143,9648,Mystery
19759,595143,10749,Romance
19760,425758,27,Horror
19761,33482,35,Comedy
19762,29806,35,Comedy
19763,29806,27,Horror
19764,267605,28,Action
19765,267605,18,Drama
19766,1175979,99,Documentary
19767,1175979,10770,TV Movie
19768,1302004,18,Drama
19769,980271,18,Drama
19770,323051,18,Drama
19771,180147,35,Comedy
19772,336333,99,Documentary
19773,622513,10402,Music
19774,83957,18,Drama
19775,83957,10749,Romance
19776,1072551,10749,Romance
19777,138486,37,Western
19778,31011,878,Science Fiction
19779,31011,18,Drama
19780,31011,10749,Romance
19781,85246,80,Crime
19782,85246,18,Drama
19783,85246,53,Thriller
19784,48301,28,Action
19785,48301,35,Comedy
19786,495919,18,Drama
19787,270870,,
19788,199550,35,Comedy
19789,975043,10749,Romance
19790,975043,35,Comedy
19791,975043,18,Drama
19792,997364,10770,TV Movie
19793,997364,35,Comedy
19794,997364,10749,Romance
19795,679799,9648,Mystery
19796,793252,9648,Mystery
19797,793252,10770,TV Movie
19798,793252,80,Crime
19799,793252,18,Drama
19800,546656,99,Documentary
19801,38669,28,Action
19802,38669,12,Adventure
19803,38669,18,Drama
19804,38669,53,Thriller
19805,38669,10770,TV Movie
19806,1465346,,
19807,1493,35,Comedy
19808,1493,80,Crime
19809,1493,28,Action
19810,1297356,18,Drama
19811,1189156,,
19812,532408,27,Horror
19813,9050,14,Fantasy
19814,9050,28,Action
19815,9050,35,Comedy
19816,654294,18,Drama
19817,654294,10770,TV Movie
19818,1478642,80,Crime
19819,1478642,10749,Romance
19820,1356587,18,Drama
19821,1356587,36,History
19822,1356587,35,Comedy
19823,42640,18,Drama
19824,42640,37,Western
19825,302429,10402,Music
19826,302429,16,Animation
19827,302429,10751,Family
19828,302429,14,Fantasy
19829,40534,99,Documentary
19830,40534,10402,Music
19831,282683,35,Comedy
19832,19576,28,Action
19833,19576,16,Animation
19834,19576,12,Adventure
19835,19576,35,Comedy
19836,19576,14,Fantasy
19837,290393,10749,Romance
19838,290393,10402,Music
19839,290393,35,Comedy
19840,1231342,99,Documentary
19841,643791,27,Horror
19842,109038,18,Drama
19843,1549691,35,Comedy
19844,1549691,10749,Romance
19845,1549691,9648,Mystery
19846,164691,878,Science Fiction
19847,164691,28,Action
19848,164691,18,Drama
19849,164691,10770,TV Movie
19850,458673,53,Thriller
19851,458673,27,Horror
19852,458673,80,Crime
19853,21380,27,Horror
19854,21380,878,Science Fiction
19855,586876,10402,Music
19856,1038223,,
19857,70468,18,Drama
19858,70468,10751,Family
19859,6069,35,Comedy
19860,6069,14,Fantasy
19861,6069,27,Horror
19862,219054,99,Documentary
19863,1536852,99,Documentary
19864,1328515,,
19865,41225,27,Horror
19866,41225,9648,Mystery
19867,41225,18,Drama
19868,1282444,10402,Music
19869,1171541,28,Action
19870,1171541,53,Thriller
19871,241927,27,Horror
19872,234256,18,Drama
19873,234256,10749,Romance
19874,111432,878,Science Fiction
19875,111432,18,Drama
19876,287527,27,Horror
19877,158622,18,Drama
19878,158622,36,History
19879,1506177,37,Western
19880,1506177,18,Drama
19881,82881,16,Animation
19882,82881,35,Comedy
19883,82881,28,Action
19884,82881,10751,Family
19885,132110,35,Comedy
19886,57548,10751,Family
19887,57548,35,Comedy
19888,552862,28,Action
19889,552862,18,Drama
19890,552862,14,Fantasy
19891,552862,10749,Romance
19892,372764,10402,Music
19893,372764,16,Animation
19894,39895,27,Horror
19895,929,878,Science Fiction
19896,929,28,Action
19897,929,53,Thriller
19898,1013850,35,Comedy
19899,1013850,18,Drama
19900,608654,27,Horror
19901,608654,53,Thriller
19902,1329206,35,Comedy
19903,670860,18,Drama
19904,586574,28,Action
19905,689456,10749,Romance
19906,1047873,35,Comedy
19907,4251,18,Drama
19908,4251,10749,Romance
19909,728142,18,Drama
19910,1530875,53,Thriller
19911,1530875,80,Crime
19912,1530875,18,Drama
19913,50456,28,Action
19914,50456,53,Thriller
19915,50456,12,Adventure
19916,207933,53,Thriller
19917,207933,9648,Mystery
19918,207933,27,Horror
19919,39057,10751,Family
19920,39057,16,Animation
19921,39057,12,Adventure
19922,39057,14,Fantasy
19923,589537,18,Drama
19924,589537,80,Crime
19925,448595,18,Drama
19926,836486,99,Documentary
19927,836486,36,History
19928,649254,28,Action
19929,543025,12,Adventure
19930,543025,36,History
19931,991701,99,Documentary
19932,294203,99,Documentary
19933,294203,27,Horror
19934,35642,14,Fantasy
19935,35642,27,Horror
19936,35642,878,Science Fiction
19937,35642,35,Comedy
19938,18228,10402,Music
19939,18228,35,Comedy
19940,18228,10749,Romance
19941,10155,80,Crime
19942,10155,18,Drama
19943,10155,53,Thriller
19944,10155,10749,Romance
19945,2295,35,Comedy
19946,637920,18,Drama
19947,57950,27,Horror
19948,48693,18,Drama
19949,48693,10749,Romance
19950,1210440,9648,Mystery
19951,128848,37,Western
19952,10756,53,Thriller
19953,10756,14,Fantasy
19954,10756,35,Comedy
19955,10756,10751,Family
19956,10756,9648,Mystery
19957,898713,18,Drama
19958,898713,36,History
19959,764057,99,Documentary
19960,84655,10749,Romance
19961,84655,18,Drama
19962,1021342,10749,Romance
19963,1021342,35,Comedy
19964,1021342,28,Action
19965,613359,10749,Romance
19966,10876,18,Drama
19967,933737,14,Fantasy
19968,933737,12,Adventure
19969,933737,16,Animation
19970,1404265,35,Comedy
19971,64693,16,Animation
19972,84595,12,Adventure
19973,84595,28,Action
19974,161179,28,Action
19975,161179,18,Drama
19976,161056,18,Drama
19977,161056,80,Crime
19978,854134,18,Drama
19979,43022,80,Crime
19980,43022,18,Drama
19981,1154762,18,Drama
19982,1154762,35,Comedy
19983,332,28,Action
19984,332,12,Adventure
19985,332,35,Comedy
19986,332,10751,Family
19987,540709,18,Drama
